iata,longitude,latitude,region
GST,-135.7070007,58.4253006,Domestic
GSV,46.171111,51.712778,Atlantic
GTA,158.202836,-8.738358,Other
GTC,31.70683,-2.74233,Other
GTE,136.458553,-13.972405,Pacific
GTF,-111.3710022,47.48199844,Domestic
GTG,-92.66439819,45.79809952,Other
GTI,13.325542,54.38347,Other
GTK,102.89297,2.64118,Other
GTN,170.128006,-43.90670013,Other
GTO,122.849998,0.637119,Pacific
GTP,-123.388,42.510101,Other
GTR,-88.5914,33.450298,Domestic
GTS,130.347,-20.5483,Pacific
GTT,143.530925,-18.302676,Other
GTY,-77.274699,39.841222,Other
GTZ,34.225556,-2.160833,Atlantic
GUA,-90.527496,14.5833,Central
GUB,-114.024002,28.0261,Other
GUC,-106.934566,38.534672,Domestic
GUD,-3.604536,16.358426,Other
GUE,141.5895,-3.583167,Other
GUF,-87.671799,30.290501,Domestic
GUG,146.8722,-8.1286,Other
GUH,150.248981,-30.957511,Other
GUI,-62.31266785,10.57407761,Other
GUJ,-45.2048,-22.791599,Other
GUL,149.7259979,-34.81029892,Other
GUM,144.797282,13.485,Pacific
GUO,45.985308,5.317412,Other
GUP,-108.788166,35.511653,Domestic
GUQ,-69.75515,9.026944,Other
GUR,150.3339996,-10.3114996,Pacific
GUS,-86.1521,40.648102,Other
GUU,-23.224701,64.991402,Other
GUV,142.420775,-6.280859,Other
GUW,51.819321,47.122559,Atlantic
GUX,77.347298,24.654699,Other
GUY,-101.5080032,36.68510056,Other
GUZ,-40.491901,-20.6465,Other
GVA,6.10895,46.238098,Atlantic
GVE,-78.165802,38.155998,Other
GVI,141.170517,-3.902242899,Other
GVL,-83.8302002,34.27259827,Other
GVN,140.035348,48.925067,Pacific
GVP,145.0136,-18.9966,Other
GVR,-41.982869,-18.895882,South
GVT,-96.06529999,33.06779861,Other
GVX,16.951401,60.5933,Other
GWA,94.58329773,17.60000038,Other
GWD,62.498822,25.296733,Atlantic
GWE,29.861945,-19.436718,Other
GWL,78.22779846,26.29330063,Atlantic
GWO,-90.088204,33.495025,Other
GWS,-107.310997,39.50830078,Other
GWT,8.34047,54.9132,Atlantic
GWV,-80.7594986,39.94869995,Other
GXF,48.7883,15.9661,Atlantic
GXG,15.2876997,-7.754509926,Other
GXH,102.622261,34.819014,Pacific
GXM,113.873075,-1.128903,Other
GXQ,-72.106102,-45.5942,Other
GXX,15.2372,10.3561,Other
GXY,-104.6330032,40.43740082,Other
GYA,-65.380955,-10.88856,South
GYB,118.642936,-21.036568,Other
GYD,50.04669952,40.46749878,Atlantic
GYE,-79.883598,-2.15742,Central
GYG,129.545288,62.103484,Other
GYI,29.25889969,-1.67719996,Other
GYL,128.451004,-16.6369,Other
GYM,-110.9250031,27.96899986,Other
GYN,-49.220699,-16.632,South
GYO,97.35968,3.94548,Other
GYP,152.702998,-26.290149,Other
GYR,-112.3759995,33.42250061,Other
GYS,105.694571,32.390254,Pacific
GYU,106.216944,36.078889,Pacific
GYY,-87.41280365,41.61629868,Other
GYZ,123.81506,-28.034548,Other
GZG,99.554167,31.7575,Pacific
GZI,68.525243,33.487853,Other
GZM,14.2728,36.027199,Other
GZO,156.8639984,-8.097780228,Pacific
GZP,32.300598,36.299217,Atlantic
GZT,37.478699,36.947201,Atlantic
GZW,50.0471,36.240101,Other
HAA,22.1397,70.486702,Atlantic
HAB,-87.99819946,34.11759949,Other
HAC,139.785995,33.115002,Pacific
HAD,12.82019997,56.69110107,Atlantic
HAE,-113.0920029,36.1916008,Other
HAF,-122.5009995,37.51340103,Other
HAH,43.2719,-11.5337,Atlantic
HAI,-85.593399,41.959801,Other
HAJ,9.68508,52.461102,Atlantic
HAK,110.459,19.9349,Pacific
HAL,16.4585,-19.0285,Other
HAM,9.98823,53.630402,Atlantic
HAN,105.806999,21.221201,Pacific
HAO,-84.52200317,39.36380005,Other
HAP,148.8525,-20.3358,Other
HAQ,73.17050171,6.744229794,Atlantic
HAR,-76.85150146,40.21709824,Other
HAS,41.686298,27.437901,Atlantic
HAT,142.576996,-11.7369,Other
HAU,5.20836,59.345299,Atlantic
HAV,-82.40910339,22.98920059,Caribbean
HAW,-4.961110115,51.83309937,Other
HAY,-73.5814,8.247,Central
HAZ,145.2056,-4.4033,Other
HBA,147.51295,-42.8371,Pacific
HBB,-103.209,32.7668,Other
HBD,142.4893,-6.32,Other
HBE,29.696437,30.93249,Atlantic
HBG,-89.25279999,31.26479912,Other
HBH,-133.43848,57.412201,Other
HBK,-110.1380005,34.94070053,Other
HBQ,100.645065,38.008068,Pacific
HBR,-99.051313,34.991317,Other
HBT,81.103,6.124043,Other
HBU,91.584198,46.100601,Other
HBX,75.0849,15.3617,Atlantic
HCA,-101.522003,32.212601,Other
HCC,-73.710297,42.291302,Other
HCJ,107.710819,24.804344,Pacific
HCM,49.82,8.104,Other
HCN,120.730003,22.0411,Other
HCQ,127.669998,-18.2339,Pacific
HCR,-159.7749939,62.18830109,Domestic
HCW,-79.957001,34.712898,Other
HCZ,112.845404,25.753419,Pacific
HDD,68.366096,25.3181,Other
HDE,-99.336502,40.452099,Other
HDF,14.1523,53.8787,Atlantic
HDG,114.425556,36.525833,Pacific
HDH,-158.197006,21.5795,Other
HDK,73.067815,6.630762,Atlantic
HDM,48.552502,34.869202,Atlantic
HDN,-107.218002,40.481201,Domestic
HDO,77.358902,28.707701,Atlantic
HDR,56.172501,27.1583,Other
HDS,31.04870033,-24.36860085,Atlantic
HDY,100.3929977,6.933209896,Pacific
HEA,62.228298,34.209999,Atlantic
HEB,95.46669769,17.63332939,Other
HED,-160.901346,55.802346,Other
HEE,-90.67616,34.576571,Other
HEG,29.397718,9.994933,Other
HEH,96.792029,20.74714,Pacific
HEI,8.901667,54.153332,Other
HEK,127.308884,50.171621,Pacific
HEL,24.963341,60.318363,Atlantic
HEN,24.924444,60.147778,Other
HEO,147.598434,-9.13658,Other
HER,25.1803,35.339699,Atlantic
HES,-119.259024,45.828223,Other
HET,111.824598,40.849658,Pacific
HEW,120.24289,29.122619,Other
HEY,-85.65429688,31.34600067,Other
HEZ,-91.297331,31.614817,Other
HFA,35.04309845,32.80939865,Atlantic
HFD,-72.6493988,41.73669815,Other
HFE,116.9769,31.98779,Pacific
HFF,-79.498615,35.036087,Other
HFN,-15.2272,64.295601,Atlantic
HFS,13.5789,60.0201,Other
HFT,23.6686,70.679703,Atlantic
HGA,44.082389,9.513207,Atlantic
HGD,144.225006,-20.815001,Pacific
HGE,-66.092779,10.462474,Other
HGH,120.428865,30.23609,Pacific
HGI,93.638792,26.96683,Atlantic
HGL,7.915832996,54.18527985,Other
HGN,97.9758,19.3013,Pacific
HGO,-5.55666,9.38718,Atlantic
HGR,-77.728014,39.708771,Domestic
HGS,-13.128891,8.394348,Other
HGT,-121.237,35.9935,Other
HGU,144.299412,-5.828212,Pacific
HGZ,-155.684816,66.176133,Other
HHE,141.465428,40.551181,Other
HHH,-80.697502,32.2244,Domestic
HHI,-158.037048,21.481637,Other
HHN,7.26389,49.9487,Atlantic
HHP,114.152369,22.288868,Pacific
HHQ,99.95149994,12.63619995,Pacific
HHR,-118.334999,33.922798,Domestic
HHZ,-142.612037,-17.548297,Pacific
HIA,119.125,33.790833,Pacific
HIB,-92.836905,47.384831,Domestic
HID,142.292653,-10.585628,Pacific
HIE,-71.545765,44.36752,Other
HIF,-111.973086,41.12403,Other
HIG,143.14534,-16.424148,Other
HII,-114.358002,34.571098,Other
HIJ,132.919006,34.4361,Pacific
HIK,-157.948333,21.335278,Other
HIL,44.763736,6.077545,Other
HIM,80.9814,8.04981,Other
HIN,128.071747,35.088591,Pacific
HIO,-122.949997,45.540401,Other
HIP,138.2830048,-21.33329964,Other
HIR,160.054993,-9.428,Pacific
HIS,148.8809967,-20.05999947,Other
HIT,143.059,-6.9406,Other
HIW,132.417666,34.371451,Other
HJB,83.995543,42.976395,Pacific
HJJ,109.704666,27.443087,Pacific
HJR,79.918602,24.8172,Atlantic
HJT,102.7730026,46.92580032,Other
HKA,-89.83080292,35.94039917,Other
HKB,-144.6926,63.9958,Other
HKD,140.822006,41.77,Pacific
HKG,113.915001,22.308901,Pacific
HKK,170.9850006,-42.71360016,Pacific
HKN,150.407327,-5.463846,Pacific
HKR,35.124922,-1.14542,Other
HKS,-90.22219849,32.33449936,Other
HKT,98.316902,8.1132,Pacific
HKY,-81.38950348,35.74110031,Other
HLA,27.9261,-25.938499,Atlantic
HLB,-85.258441,39.342861,Other
HLC,-99.83149719,39.37879944,Other
HLD,119.824997,49.205002,Pacific
HLE,-5.645943,-15.957725,Atlantic
HLF,15.8233,57.525799,Other
HLG,-80.64630127,40.17499924,Other
HLH,122.008333,46.195333,Pacific
HLI,-121.4100037,36.8932991,Other
HLJ,125.77354,46.12779,Other
HLL,119.440334,-21.718283,Other
HLM,-86.162003,42.795898,Other
HLN,-111.983002,46.6068,Domestic
HLO,-23.69610023,66.05000305,Other
HLP,106.8909988,-6.266610146,Pacific
HLR,-97.7145,31.1387,Other
HLS,148.2819977,-41.33670044,Other
HLT,142.0650024,-37.64889908,Other
HLV,145.2149963,-15.6857996,Other
HLW,32.27517128,-28.01660499,Other
HLZ,175.3320007,-37.86669922,Pacific
HMA,69.086098,61.0285,Atlantic
HMB,31.743017,26.342515,Atlantic
HME,6.14044,31.673,Atlantic
HMG,132.807798,-23.926485,Other
HMI,93.669197,42.8414,Pacific
HMJ,26.933399,49.359699,Other
HMN,-106.107002,32.852501,Other
HMO,-111.049891,29.093527,Mexico
HMR,11.068,60.8181,Other
HMS,114.92881,-1.02581,Pacific
HMT,-117.0230026,33.73400116,Other
HMV,15.0828,65.806099,Atlantic
HMY,126.486,36.703999,Other
HNA,141.134995,39.4286,Pacific
HNB,-86.9536972,38.24900055,Other
HNC,-75.61779785,35.23279953,Other
HND,139.779999,35.552299,Pacific
HNH,-135.410111,58.0961,Domestic
HNI,146.4276,-7.4223,Other
HNL,-157.924228,21.32062,Pacific
HNM,-156.014008,20.795601,Pacific
HNN,142.1771,-6.2457,Other
HNS,-135.523925,59.243921,Domestic
HNY,112.617958,26.72208,Pacific
HOA,40.004002,-1.522,Other
HOB,-103.217003,32.6875,Domestic
HOC,145.8827,-7.3984,Other
HOE,100.436996,20.257299,Other
HOF,49.485199,25.285299,Atlantic
HOG,-76.31510162,20.78560066,Caribbean
HOH,9.699776,47.384477,Other
HOI,-140.945999,-18.0748,Pacific
HOK,130.6380005,-18.33670044,Other
HOM,-151.479235,59.644456,Domestic
HON,-98.2285,44.385201,Other
HOO,107.5638,11.9787,Other
HOP,-87.48974,36.674154,Other
HOQ,11.852876,50.288544,Other
HOR,-28.71590042,38.51990128,Atlantic
HOS,-70.222504,-37.444698,Other
HOT,-93.096262,34.4788,Domestic
HOU,-95.2789,29.645399,Domestic
HOV,6.074100018,62.18000031,Atlantic
HOX,94.914001,24.899599,Pacific
HPA,-174.3410034,-19.77700043,Pacific
HPB,-166.147003,61.523899,Domestic
HPE,145.1035,-15.2923,Other
HPG,110.34,31.626,Pacific
HPH,106.722994,20.81686,Pacific
HPN,-73.70760345,41.06700134,Domestic
HPR,28.22060013,-25.65570068,Other
HPT,-93.2263031,42.72370148,Other
HPV,-159.44515,22.209313,Other
HPY,-94.95269775,29.78610039,Other
HQL,75.288877,37.661333,Pacific
HQM,-123.9369965,46.97119904,Other
HQQ,114.461944,35.870833,Pacific
HRA,15.0066,50.540199,Atlantic
HRB,126.25,45.623402,Pacific
HRC,70.1915,48.3974,Other
HRE,31.0928,-17.931801,Atlantic
HRF,72.896287,6.96967,Atlantic
HRG,33.796692,27.176776,Atlantic
HRH,78.145404,27.861437,Other
HRI,81.124128,6.284467,Atlantic
HRK,36.290814,49.926943,Other
HRL,-97.65440369,26.22850037,Domestic
HRM,3.31154,32.930401,Other
HRO,-93.15470123,36.26150131,Domestic
HRR,-75.85,3.216667,Other
HRS,29.106199,-28.2351,Other
HRY,133.236,-24.584,Other
HRZ,-54.3391,-27.6383,Other
HSA,68.549881,43.313126,Atlantic
HSB,-88.550301,37.811298,Other
HSC,113.420998,24.9786,Pacific
HSF,130.843889,44.453889,Pacific
HSG,130.302002,33.14970016,Pacific
HSH,-115.1340027,35.97280121,Other
HSI,-98.42790222,40.6053009,Other
HSJ,113.273983,34.842153,Other
HSK,-0.316667,42.076099,Other
HSL,-156.350998,65.697899,Domestic
HSM,142.1730042,-36.66970062,Other
HSN,122.362,29.9342,Pacific
HSP,-79.83390045,37.95140076,Other
HSR,71.039391,22.378824,Atlantic
HSS,75.755302,29.179399,Atlantic
HST,-80.38359833,25.48859978,Other
HSV,-86.775101,34.637199,Domestic
HSZ,120.939003,24.81800079,Other
HTA,113.306,52.026299,Atlantic
HTG,102.4909973,71.97810364,Atlantic
HTH,-118.634002,38.544399,Other
HTI,148.9519959,-20.35810089,Pacific
HTL,-84.671095,44.359798,Other
HTM,100.139532,50.435988,Other
HTN,79.86489868,37.03850174,Pacific
HTO,-72.25105,40.959954,Other
HTR,123.80558,24.059751,Other
HTS,-82.557999,38.366699,Domestic
HTT,90.837843,38.201645,Pacific
HTU,142.360001,-35.715302,Other
HTV,-95.58719635,30.74690056,Other
HTW,-82.494922,38.419082,Other
HTY,36.282223,36.362778,Atlantic
HTZ,-71.761969,6.153311,Other
HUA,-86.68479919,34.67869949,Other
HUB,130.6302795,-16.4896698,Other
HUC,-65.800728,18.138082,Other
HUD,-94.245315,42.734831,Other
HUE,36.88237,13.83012,Other
HUF,-87.307602,39.4515,Other
HUG,-91.505556,15.316667,Other
HUH,-151.021593,-16.687084,Pacific
HUI,107.703094,16.400628,Pacific
HUJ,-95.54190063,34.03480148,Other
HUK,21.758101,-23.9897,Other
HUL,-67.792099,46.12310028,Other
HUM,-90.66040039,29.56649971,Other
HUN,121.6179962,24.0230999,Pacific
HUO,119.407222,45.487222,Pacific
HUQ,15.9656,29.1101,Other
HUS,-154.2630005,66.04109955,Domestic
HUT,-97.86060333,38.06549835,Other
HUU,-76.20480347,-9.878809929,South
HUV,17.080715,61.768087,Other
HUW,-63.07210159,-7.532120228,Other
HUX,-96.260319,15.774909,Mexico
HUY,-0.34954,53.576152,Atlantic
HUZ,114.599998,23.049999,Pacific
HVA,47.763555,-14.629514,Other
HVB,152.880662,-25.320127,Pacific
HVD,91.62819672,47.95410156,Pacific
HVE,-110.7040024,38.41799927,Other
HVG,25.983601,71.009697,Atlantic
HVK,-21.6964,65.704697,Other
HVN,-72.88680267,41.26369858,Domestic
HVR,-109.762859,48.541387,Domestic
HVS,-80.11920166,34.40309906,Other
HWA,146.003487,-7.392994,Other
HWD,-122.1220016,37.65919876,Other
HWI,-134.755997,58.127399,Other
HWK,138.468079,-31.855907,Other
HWN,27.021,-18.6299,Other
HWO,-80.2407,26.0012,Other
HXD,97.268658,37.125286,Pacific
HXX,144.830002,-34.531399,Other
HYA,-70.280403,41.6693,Domestic
HYC,-0.808316,51.61177,Other
HYD,78.429855,17.231318,Atlantic
HYF,143.057902,-3.69838,Other
HYG,-132.830286,55.205227,Domestic
HYL,-132.646008,55.481529,Domestic
HYN,121.429001,28.562201,Pacific
HYR,-91.44429779,46.02519989,Other
HYS,-99.273148,38.844521,Domestic
HYV,24.8811,60.6544,Other
HZA,115.736748,35.212972,Pacific
HZB,2.64224,50.618401,Other
HZG,107.203817,33.133527,Pacific
HZH,109.1499,26.32217,Other
HZK,-17.426001,65.952301,Atlantic
HZL,-75.99490356,40.98680115,Other
HZP,-111.700996,57.381699,Other
HZU,104.529397,30.677339,Other
HZV,31.13190079,-25.05010033,Other
IAA,86.621902,67.437202,Atlantic
IAB,-97.268204,37.621899,Other
IAD,-77.455803,38.9445,Domestic
IAG,-78.946198,43.1073,Domestic
IAH,-95.34140015,29.9843998,Domestic
IAL,143.9944,-6.2782,South
IAM,9.64291,28.0515,Atlantic
IAN,-160.439014,66.976128,Domestic
IAO,126.014,9.8591,Pacific
IAQ,50.272701,29.840099,Other
IAR,40.157398,57.560699,Atlantic
IAS,27.620833,47.180278,Atlantic
IAX,126.580095,5.560419,Other
IBA,3.978329897,7.362460136,Atlantic
IBB,-90.953003,-0.942628,Other
IBE,-75.1333,4.42161,Central
IBI,149.19,-5.5536,Other
IBL,35.452801,-21.708,Other
IBM,118.88252,-21.287575,Other
IBO,40.602297,-12.350174,Other
IBP,-69.488701,-11.4116,Other
IBR,140.414993,36.181099,Pacific
IBZ,1.37312,38.872898,Atlantic
ICA,-61.739601,4.33632,Other
ICC,-63.98159,10.794432,Other
ICI,-179.3419952,-17.74329948,Pacific
ICK,-57.040617,5.955435,Other
ICL,-95.02639771,40.72180176,Other
ICN,126.450996,37.469101,Pacific
ICO,123.2506,11.4595,Other
ICS,-116.0159988,44.49380112,Other
ICT,-97.433098,37.649899,Domestic
ICY,-141.660118,59.966269,Other
IDA,-112.070999,43.514599,Domestic
IDB,12.6894,61.869701,Other
IDF,19.57867,-4.970605,Other
IDG,-95.444901,42.3326,Other
IDH,-116.123001,45.9426,Other
IDI,-79.101884,40.631119,Other
IDK,133.321989,-26.965435,Other
IDN,147.244,-6.22663,Other
IDO,-50.66619873,-11.57229996,Other
IDP,-95.77839661,37.15840149,Other
IDR,75.80110168,22.72179985,Atlantic
IDY,-2.392544,46.717641,Other
IEG,15.7986,52.1385,Atlantic
IEJ,127.786801,26.722537,Other
IES,13.356111,51.29361,Other
IEV,30.45194,50.40194,Other
IFA,-93.26999664,42.47079849,Other
IFF,141.2169952,-18.89999962,Other
IFH,51.5611,32.928902,Other
IFJ,-23.1353,66.058098,Atlantic
IFL,146.011993,-17.559401,Other
IFN,51.861483,32.750755,Atlantic
IFO,24.68610001,48.88420105,Other
IFP,-114.559998,35.157398,Other
IFU,73.025,5.7083,Atlantic
IGA,-73.666901,20.975,Caribbean
IGB,-69.574898,-41.3209,Other
IGD,43.876648,39.976627,Atlantic
IGE,9.319577,-1.930801,Other
IGG,-155.901993,59.324001,Domestic
IGH,146.145804,-18.664149,Other
IGL,27.010099,38.513,Other
IGM,-113.938004,35.259499,Other
IGN,124.214996,8.13049,Other
IGO,-76.683165,7.677606,Other
IGR,-54.4734,-25.737301,South
IGS,11.5340004,48.71569824,Other
IGT,45.012568,43.323268,Atlantic
IGU,-54.489444,-25.594167,South
IHC,32.92935181,-25.9971447,Other
IHN,51.682999,15.417,Other
IHO,46.16493702,-22.4047202,Other
IHR,60.720001,27.236099,Atlantic
IHU,145.395996,-7.89756,Other
IIA,-9.56806,53.092999,Other
IIL,46.40480042,33.58660126,Atlantic
IIS,154.2259979,-4.499720097,Other
IJK,53.45750046,56.8280983,Atlantic
IJU,-53.846568,-28.368711,Other
IJX,-90.238297,39.774601,Other
IKA,51.15219879,35.41609955,Atlantic
IKB,-81.09829712,36.22280121,Other
IKE,-51.303084,70.498145,Atlantic
IKG,78.407799,42.508099,Other
IKI,129.7850037,33.74900055,Pacific
IKK,-87.84629822,41.07139969,Other
IKL,23.372501,-1.048109,Other
IKO,-168.849478,52.941552,Domestic
IKP,141.434607,-16.229225,Other
IKS,128.9029999,71.6977005,Pacific
IKT,104.389,52.268002,Atlantic
IKU,76.701181,42.585584,Atlantic
ILA,137.6225,-3.97648,Other
ILD,0.535023,41.728185,Atlantic
ILE,-97.68650055,31.08580017,Other
ILF,-95.61882,56.051622,Other
ILG,-75.606499,39.678699,Domestic
ILH,10.3881,49.4739,Other
ILI,-154.910996,59.754398,Domestic
ILK,48.8030014,-19.58300018,Other
ILL,-95.132259,45.117552,Other
ILM,-77.90260315,34.27059937,Domestic
ILN,-83.792099,39.42789841,Other
ILO,122.493358,10.833017,Pacific
ILP,167.4559937,-22.58889961,Pacific
ILQ,-71.344002,-17.695,Other
ILR,4.493919849,8.440210342,Atlantic
ILS,-89.119904,13.6995,Other
ILU,38.065201,-2.91061,Other
ILY,-6.257525,55.682708,Atlantic
ILZ,18.613386,49.233292,Other
IMA,150.5246,-9.5107,Other
IMB,-60.294201,5.70811,Other
IMD,141.1573,-3.328,Other
IMF,93.896698,24.76000023,Atlantic
IMG,35.0045,-18.41,Other
IMI,171.656959,7.005553,Other
IMK,81.818901,29.9711,Other
IML,-101.6210022,40.50930023,Other
IMM,-81.403531,26.427933,Other
IMN,146.1072,-6.7524,Other
IMO,25.101857,5.002226,Other
IMP,-47.459999,-5.53129,South
IMQ,44.928505,39.191293,Atlantic
IMT,-88.114557,45.81911,Domestic
INA,60.105786,66.053372,Other
INB,-88.441615,16.53456,Central
INC,106.393214,38.322758,Pacific
IND,-86.294403,39.7173,Domestic
INE,36.4489,-18.59,Other
INF,5.749326,19.560518,Atlantic
INH,35.408501,-23.8764,Atlantic
INI,21.85451,43.337009,Atlantic
INJ,148.5497,-25.851,Other
INK,-103.2009964,31.77960014,Other
INL,-93.40309906,48.56620026,Domestic
INM,140.739498,-27.697589,Other
INN,11.344,47.260201,Atlantic
INO,18.285801,-1.94722,Other
INQ,-9.5109,53.064701,Other
INS,-115.6729965,36.58720016,Other
INT,-80.22200012,36.13370132,Other
INU,166.919006,-0.547458,Pacific
INV,-4.047500134,57.54249954,Atlantic
INW,-110.7229996,35.02190018,Other
INX,132.160056,-2.127447,Other
INY,31.38549995,-24.77770042,Other
INZ,2.51202,27.250999,Atlantic
IOA,20.8225,39.6964,Atlantic
IOK,146.277,-8.401,Other
IOM,-4.62389,54.083302,Atlantic
ION,18.046624,1.589968,Other
IOP,147.84,-8.3614,Other
IOQ,-38.976552,65.547792,Atlantic
IOR,-9.653610229,53.1067009,Other
IOS,-39.033458,-14.815929,South
IOT,-53.562877,71.241944,Other
IOW,-91.54650116,41.6391983,Other
IPA,169.283333,-18.856389,Other
IPC,-109.4219971,-27.16480064,South
IPE,122.6015,7.784898,Other
IPG,-69.694264,-2.940141,Other
IPH,101.0920029,4.567969799,Pacific
IPI,-77.671783,0.861946,Central
IPL,-115.574026,32.83539,Domestic
IPN,-42.487598,-19.470699,South
IPT,-76.92245,41.242126,Domestic
IPU,-39.68399,-14.173538,Other
IPZ,-83.712301,9.348676,Other
IQA,42.44120026,33.78559875,Atlantic
IQM,85.465462,38.234516,Pacific
IQN,107.598896,35.802638,Pacific
IQQ,-70.181297,-20.5352,South
IQT,-73.3088,-3.78474,South
IRA,161.897995,-10.44970036,Pacific
IRB,-101.8919983,30.90570068,Other
IRC,-144.076195,65.827673,Domestic
IRD,89.0494,24.1525,Other
IRE,-41.84700012,-11.33990002,Other
IRG,143.304993,-12.7869,Pacific
IRI,35.752102,-7.66863,Atlantic
IRJ,-66.795799,-29.381599,South
IRK,-92.54489899,40.09349823,Domestic
IRM,64.440136,63.200391,Atlantic
IRN,-85.13722229,15.93916702,Other
IRO,22.71689987,10.23639965,Other
IRP,27.588301,2.82761,Other
IRS,-85.439003,41.813301,Other
IRU,80.448627,9.299746,Other
IRZ,-64.9923,-0.3786,South
ISA,139.488468,-20.66638,Pacific
ISB,72.82566,33.549,Atlantic
ISC,-6.291894,49.913375,Atlantic
ISD,-77.981753,2.445825,Other
ISE,30.368401,37.8554,Atlantic
ISG,124.245,24.396389,Pacific
ISI,144.4250031,-24.25830078,Other
ISJ,-86.740365,21.245962,Other
ISK,73.912903,20.119101,Atlantic
ISL,28.823714,40.971913,Other
ISM,-81.43710327,28.28980064,Other
ISO,-77.6088028,35.33140183,Other
ISP,-73.10019684,40.79520035,Domestic
ISQ,-86.171799,45.974602,Other
ISS,-69.71260071,43.96139908,Other
IST,28.741951,41.261297,Atlantic
ISU,45.31673813,35.5617485,Atlantic
ISW,-89.83899689,44.36029816,Other
ITA,-58.481668,-3.126539,Other
ITB,-56.000651,-4.242131,South
ITE,-39.140377,-13.731571,Other
ITH,-76.45839691,42.49100113,Domestic
ITI,-41.715044,-18.147591,Other
ITJ,-48.816387,-26.983055,Other
ITK,148.264261,-9.201527,Other
ITM,135.438004,34.7855,Pacific
ITN,-39.290401,-14.8105,Other
ITO,-155.048004,19.721399,Pacific
ITP,-41.87590027,-21.21929932,Other
ITQ,-56.5367012,-29.17309952,Other
ITR,-49.213402,-18.4447,Other
ITU,147.95549,45.256389,Pacific
IUA,-77.325226,42.908902,Other
IUE,-169.9255981,-19.07903099,Pacific
